 1039070 O=C(COc1ccc2ccccc2c1)N1CCN(CC2CC3C=CC2C3)CC1
 1039079 CN(C)S(=O)(=O)c1cc(NC(=O)C[N+]23CCN(CC2)CC3)ccc1Cl
 1039155 C[N+]12CCC(CC1)C(C#N)(N1CCOCC1)C2
 1039158 CC(=O)OC1C2CCC1C(N1CCCCC1)CC2
 1039208 CC(=O)OC1C2CCCC1C(N1CCCC1)CC2
 1039279 CN1[C@H]2CC[C@@H]1CC(OC(=O)C1C=Nc3ccccc31)C2
 1039313 CCCC[N+]12CCC(CC1)C(C(=O)c1cccs1)C2
 1039344 CN1C2CCC1C(C(=O)O)C(O)C2
 1039484 CCC(N)C12CC3CC(CC(O)(C3)C1)C2
 1039566 Cc1ccsc1CNC1C2CC3CC(C2)CC1C3
 1039712 O=C(OC1CN2CCC1CC2)C(CO)(c1ccccc1)c1ccccc1
 1039760 c1ccc(COc2ccccc2CNC23CC4CC(CC(C4)C2)C3)cc1
 1039798 CN1CCN(CCC(=O)OC2CC3CCC(C2)N3C)CC1
 1039859 C[N+]12CCC(CC1)C(=C(c1ccccc1)c1ccccc1)C2
 1039881 CCC(CO)(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1
 1039889 C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
 1039895 CN(C1CC(C)(C)NC(C)(C)C1)S(=O)(=O)CC12CCC(CC1=O)C2(C)C
 1039916 CC[N+]12CCC(CC1)C(C(O)(c1ccccc1)c1ccccc1)C2
 1039943 Clc1ccc2c(c1)C(OC1CN3CCC1CC3)c1ccccc1CS2
 1040023 NC12CN3CN(CN(C3)C1)C2
 1040108 NCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1
 1040171 COc1cccc(CNC23CC4CC(CC(C4)C2)C3)c1OCc1ccccc1
 1040185 CC(CO)NCC12CC3CC(CC(C3)C1)C2
 1040191 O=C(COc1ccccc1)N1CCN(CC2CC3C=CC2C3)CC1
 1040221 CCCN=C(S)NC1CC2CCCC(C1)N2CC(C)C
 1040223 CN(C)CCOC(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2
 1040314 CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)N1Cc3ccccc3NC1=O)C2
 1040379 COc1ccc(N(C(=O)/C=C/c2ccccc2)C2=CC3CCC(C2)N3C)cc1
 1040421 OC(CCN1CCCCC1)(c1ccccc1)C1C[C@@H]2C=C[C@H]1C2
 1040422 CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
 1040449 CC(CC12CC3CC(CC(C3)C1)C2)NCc1ccccc1O
 1040473 CC1(C)C2CCC1(C)C(NCC(O)COc1ccc(C#N)cc1)C2
 1040474 c1ccc(CNC23CC4CC(CC(C4)C2)C3)nc1
 1040488 Cc1c(CCOC(=O)C23CC4(C)CC(C)(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1
 1040523 C1CCN(CCCNC2C3CC4CC(C3)CC2C4)C1
 1043449 CC12CC3CC(C)(C1)CC(C(O)CN1CCOCC1)(C3)C2
 1040538 C1CN=C(NC23CC4CC(CC(C4)C2)C3)C1
 1040600 COC(=O)c1c(C)[nH]c(C(=O)C(C)[N+]23CCN(CC2)CC3)c1C
 1040611 O=C(c1ccco1)N1CCN(CC2CC3C=CC2C3)CC1
 1040691 O=C(NC12CC3CC(CC(C3)C1)C2)c1cncc(O)c1
 1040702 CC1(C)C2CCC1(C)C(OC(=O)C[n+]1ccccc1)C2
 1040719 CCCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1040958 CC[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@H]1CCC(C(=O)OC3C[C@@H]4CC[C@H](C3)[N+]4(C)CC)(c3ccccc3)c3ccccc31)C2
 1040969 CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2
 1041054 N[C@]1(C(=O)O)C2C[C@H](C[C@H]2CCc2ccccc2O)[C@@H]1C(=O)O
 1041081 NC(=O)c1ccc[n+](CC(=O)OCCC23CC4CC(CC(C4)C2)C3)c1
 1041150 C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2
 1041108 CCC[C@@H]1C[C@H]2CC1[C@](N)(C(=O)O)[C@H]2C(=O)O
 1041115 C=C[C@@H]1C[C@H]2CC1[C@](N)(C(=O)O)[C@H]2C(=O)O
 1041116 N[C@]1(C(=O)O)C2C[C@H](C[C@H]2CCc2ccccc2)[C@@H]1C(=O)O
 1041131 CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
 1041151 CCCC[C@@H]1C[C@H]2CC1[C@](N)(C(=O)O)[C@H]2C(=O)O
 1041158 O=C1C2CCCC1C(N1CCCC1)CC2
 1041178 CCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1041191 N[C@]1(C(=O)O)C(C(=O)O)[C@@H]2CC1[C@H](CCc1ccccc1)C2
 1041247 CC[N+]1(C)CC2CCC(C)(C1)C2(C)C
 1041248 Cc1c(CCOC(=O)C23CC4CC(CC(C)(C4)C2)C3)sc[n+]1Cc1ccccc1
 1041311 CS(=O)(=O)N1CCN(CC2CC3C=CC2C3)CC1
 1041356 CCC(CO)(C(=O)OC1C[N+]2(C)CCC1CC2)c1ccccc1
 1041414 CC1=CCC2COC(c3ccc[n+](Cc4ccccc4)c3)C1C2
 1041552 CCNc1nc(C23CC4CC(CC(C4)C2)C3)cs1
 1041569 COc1cc(C(=O)N(CCc2ccccc2)C2CC3CCC(C2)N3C)cc(OC)c1OC
 1041579 O=C(CCN1CCOCC1)NC12CC3CC(CC(C3)C1)C2
 1041598 O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3
 1041646 OCCN(CCO)CC(O)COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1
 1041653 CC(C)(C)CNC(CO)C12CC3CC(CC(C3)C1)C2
 1041655 O=C(C[N+]12CCN(CC1)CC2)NCCc1ccc(Cl)cc1Cl
 1041769 O=C(CNCc1cccs1)NC12CC3CC(CC(C3)C1)C2
 1041773 Cc1cccc(OCC(=O)OC2CN3CCC2CC3)c1
 1041887 CC1(C)C2CCC1(C)C(OC(=O)Cn1ccccc1=N)C2
 1041897 COc1cc(CNC(C)C23CC4CC(CC(C4)C2)C3)cc(OC)c1OC
 1041923 C[n+]1cccc(C(=O)NNC(=O)C23CC4CC(CC(C4)C2)C3)c1
 1041934 OC(COCCC12CC3CC(CC(C3)C1)C2)CN1CCCCC1
 1041954 CCCS(=O)(=O)N1CCN(CC2CC3C=CC2C3)CC1
 1041971 OCCNCC1(O)C2CC3CC(C2)CC1C3
 1042027 NCC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2
 1042036 CC1CCCCN1CC(O)COCCC12CC3CC(CC(C3)C1)C2
 1042094 CC(C)NCC(O)COC1C2CC3CC(C2)CC1C3
 1042194 O=C(CN1CCOCC1)NC1C2CC3CC(C2)CC1C3
 1042223 CC(C)[N+]1(C)C2CCC1CC(C(=O)OC(CO)c1ccccc1)C2
 1042247 O=C(c1ccccc1)N1CCN(C2CC3CCC2C3)CC1
 1042371 O=C(C[N+]12CCC(CC1)C(O)C2)c1ccc(Br)cc1
 1042385 CCN(CC)CC(O)COCCC12CC3CC(CC(C3)C1)C2
 1042424 CC(N)C12CC3CC(C1)CC(C(C)N)(C3)C2
 1042497 CC1(C)CC2CC(C)(CN2CC(O)COc2ccccc2)C1
 1042549 CS(=O)(=O)N1CCN(C2C3CC4CC(C3)CC2C4)CC1
 1042598 COc1ccc(S(=O)(=O)N2CCN(C3CC4CCC3C4)CC2)cc1
 1042627 CCN(CC)CC(=O)NC12CC3CC(CC(C3)C1)C2
 1042655 CCC[N+]12CCC(CC1)C(=C(c1ccccc1)c1ccccc1)C2
 1042694 COC(=O)[C@H]1C(=O)[C@H](C(=O)OC)[C@H]2CC[C@@H]1N2C
 1042698 O=C(OC1CN2CCC1CC2)c1cccc(Cl)c1
 1042723 COc1ccc(N(C(=O)c2ccc(F)cc2)C2=CC3CCC(C2)N3C)cc1
 1042798 C=C1N2CCC(CC2)C1(O)c1ccccc1C
 1042902 Cc1ccc(S(=O)(=O)N2CCN(C3CC4CCC3C4)CC2)cc1
 1042973 CC(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2
 1042974 CN(C)CCOC(=O)CC12CC3CC(C1)CC(CC(=O)OCCN(C)C)(C3)C2
 1042988 CC(NCc1ccc(N(C)C)cc1)C1CC2CCC1C2
 1043070 O=C(CN1C2=NCCN2c2ccccc21)C12CC3CC(CC(C3)C1)C2
 1043144 O=S(=O)(c1ccccc1)N1CCN(CC2CC3C=CC2C3)CC1
 1043183 CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC3CC4C=CC3C4)CC2)cc1
 1043201 Cc1ccc(OCC(=O)N2CCN(CC3CC4C=CC3C4)CC2)cc1
 1043230 Clc1ccccc1CNC1CN2CCC1CC2
 1043254 C[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)C(c1ccccc1)c1ccccc1)C2
 1043279 CN1CCN(C(=O)C23CC4CC(C2)CC(c2ccccc2)(C4)C3)CC1
 1043353 c1sc2[n+](c1C13CC4CC(CC(C4)C1)C3)CCS2
 1043367 Cc1ccccc1C(O)(Cc1ccccc1)C1CN2CCC1CC2
 1043396 CC1=CC(C)C2COC(c3ccc[n+](C)c3)C1C2C
 1043399 Clc1ccc(CNC2CN3CCC2CC3)cc1
 1043404 O=C(c1cccc(F)c1)N1CCN(CC2CC3C=CC2C3)CC1
 1043427 O=C(CN1C2CCC1CC(NC(=O)NC1CCCCC1)C2)NC1CC1
 1043451 Cc1cc(C)cc(C(=O)N(CCc2ccccc2)C2=CC3CCC(C2)N3C)c1
 1043465 C[N+]1(C2CCC3CCC2C3O)CCCC1
 1043481 OCCN1CCN(CC(O)COc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)CC1
 1043497 NCC12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
 1043514 COc1ccc(-c2ncccc2OC(=O)C23CC4CC(CC(C4)C2)C3)cc1
 1043527 CC1(C)C2CCC(C2)C1(C)NC(=O)CN1CCOCC1
 1043549 CCOCCCNCC(=O)NC1(C)C2CCC(C2)C1(C)C
 1043568 CC1(C)C2CCC(C2)C1(C)NC(=O)CNCc1cccs1
 1043650 COc1ccc(CNC(C)C23CC4CC(CC(C4)C2)C3)c(OC)c1OC
 1043807 CCOC(=O)N1CCN(CC(O)COCC2=CCC3CC2C3(C)C)CC1
 1043816 CN(C)CCOC(=O)NCC12CC3CC(CC(C3)C1)C2
 1043886 COc1cccc(C(=O)NC2CC3CCCC(C2)N3CC(=O)Nc2ccccc2)c1
 1043893 CCN(CC)CCNC(=O)C12CC3CC(CC(C3)C1)C2
 1043908 O=C1C2CCN(CC2)C1Cc1ccc(OCCOc2ccccc2)cc1
 1043957 Cc1ccccc1N1CCN(S(=O)(=O)C[C@]23CCC(CC2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1
 1043977 O=C(NC1CCN(Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2
 1044023 C[N+]1(C)C2CCC1CC(OC(=O)c1ccco1)C2
 1044091 CN1C2CCC1CC(OC(=O)c1ccc(Cl)cc1)C2
 1044116 CCCC[N+]12CCC(CC1)C(=C(c1ccccc1)c1ccccc1)C2
 1044173 CCc1nc(C)ccc1OC(=O)C12CC3CC(CC(C3)C1)C2
 1044201 COCCNC(C)C(=O)C12CC3CC(CC(C3)C1)C2
 1044259 CC(C(=O)C12CC3CC(CC(C3)C1)C2)N1CCOCC1
 1044308 CN1CCN(NC(=O)C23CC4CC(CC(C4)C2)C3)CC1
 1044330 CCOC(=O)N1CCN(CC(O)COCCC23CC4CC(CC(C4)C2)C3)CC1
 1044333 CN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
 1044351 CC(NCC(O)COCCC12CC3CC(CC(C3)C1)C2)c1ccccc1
 1044397 O=C(C[N+]12CCC(CC1)C(CO)C2)c1ccc([N+](=O)[O-])cc1
 1044435 O=C(C[N+]12CCC(CC1)C(CO)C2)c1ccc(Br)cc1
 1044444 C=C1N2CCC(CC2)C1(O)c1ccc(C)cc1
 1044453 OC1(CN2CCOCC2)C2CC3CC(C2)CC1C3
 1044469 COCCNCC(=O)C12CC3CC(CC(C3)C1)C2
 1044511 CC[N+]12CCC(CC1)C(=C(c1ccccc1)c1ccccc1)C2
 1044548 CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
 1044576 CC12CN3CC(C)(CN(C1)C3c1cc3ccccc3[nH]1)C2=O
 1044577 Cc1c(CCOC(=O)C23CC4CC(CC(C4)C2)C3)sc[n+]1CC#N
 1044619 CC1CCN(CC(O)COCCC23CC4CC(CC(C4)C2)C3)CC1
 1044655 Cc1ccc(C(=O)C2CN3CCC2CC3)cc1
 1044659 Cc1c(CCOC(=O)C23CC4CC(CC(C4)C2)C3)sc[n+]1Cc1ccccc1
 1044690 COc1cccc(CNC2CN3CCC2CC3)c1OC
 1044770 O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(CC2CC3C=CC2C3)CC1
 1044785 CC1(C)C2CCC(C2)C1(C)NC(=O)C[N+](C)(C)C
 1044831 Cc1c(CCOC(=O)CC23CC4CC(CC(C)(C4)C2)C3)sc[n+]1Cc1ccc([N+](=O)[O-])cc1
 1044870 OCCN(CCO)CC(O)COCCC12CC3CC(CC(C3)C1)C2
 1044907 CC(C)NCC(=O)NC12CC3CC(CC(C3)C1)C2
 1044930 Cc1cc(C(=O)C[N+]23CCN(CC2)CC3)c(C)n1-c1ccc(Br)cc1
 1044988 CN1C2CCC1CC(N(CCc1ccccc1)C(=O)c1ccc(Cl)cc1)C2
 1045032 CN1C2C=C(N(CCc3ccccc3)C(=O)c3ccc(Cl)cc3)CC1CC2
 1045048 Cc1c(CCOC(=O)CC23CC4CC(CC(C4)C2)C3)sc[n+]1Cc1ccccc1
 1045064 CN(C1CC(C)(C)N(O)C(C)(C)C1)S(=O)(=O)CC12CCC(CC1=O)C2(C)C
 1045113 CC(NCc1ccc(OCC(N)=O)cc1)C12CC3CC(CC(C3)C1)C2
 1045121 CCn1c(=N)n(CC(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21
 1045122 CCN(CC)CCNC(=O)C12CC3CC(C)(CC(C)(C3)C1)C2
 1045130 CC(NCc1cc(Br)ccc1OCC(N)=O)C12CC3CC(CC(C3)C1)C2
 1045246 CC(NC1CCCCC1)C(O)C12CC3CC(CC(C3)C1)C2
 1045296 CN1CCN(CC(O)COc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)CC1
 1045293 C1=CC2CC1CC2CN1CCN(Cc2ccccc2)CC1
 1045338 C=C1C(O)(c2ccccc2)C2CC[N+]1(C)CC2
 1045356 Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1
 1045431 CC1(C)C2CCC(C2)C1(C)NC(=O)CNC1CCCCC1
 1045463 Cc1cccc(/C=C2/C(=O)/C(=C/c3ccccc3C)C3CCC2N3C)c1
 1045482 O=C(CN1CCCC1)NC12CC3CC(CC(C3)C1)C2
 1045505 Cc1ncc(C[n+]2csc(CCOC(=O)CC34CC5CC(CC(C5)C3)C4)c2C)c(N)n1
 1045527 CCOc1cccc(CNC2CN3CCC2CC3)c1
 1045586 O=C(C[N+]12CC[N+](CC(=O)c3ccc(F)cc3)(CC1)CC2)c1ccc(F)cc1
 1045617 CC1(C)C2CCC1(C)C(OCC[N+](C)(C)CC(=O)OC1CCCCC1)C2
 1045739 Brc1ccc2c(c1)C(OC1CN3CCC1CC3)c1ccccc1CS2
 1045747 CC(NCc1ccccc1O)C12CC3CC(CC(C3)C1)C2
 1045829 CN1[C@H]2CC[C@@H]1CC(OC1c3ccccc3CCc3ccccc31)C2
 1045838 CCCC[N+]12CCC(CC1)C(C(O)(c1ccccc1)c1ccccc1)C2
 1045894 CSc1ccc(CNC2CN3CCC2CC3)cc1
 1046005 CC12CC3CC(C)(C1)CC(CN)(C3)C2
 1046033 C=CCC(Nc1ccccc1)C12C=CC(O1)C(C(=O)OC)=C2C(=O)OC
 1046100 CCC(C)OC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1046124 O=C(CSC1=NCCN1)NC12CC3CC(CC(C3)C1)C2
 1046147 O=C(CN1CCCC1)NCC12CC3CC(CC(C3)C1)C2
 1046150 CC1(C)C2CCC(C2)C1(C)NC(=O)CN1CCCC1
 1046170 CCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1046266 Cc1c(CCOC(=O)CC23CC4CC(CC(C4)C2)C3)sc[n+]1CC(=O)c1ccc(Br)cc1
 1046285 O=C(COc1ccc(Cl)cc1)NC1CN2CCC1CC2
 1046333 CN(C)CCOC(=O)C12CC3CC(C1)CC(C(=O)OCCN(C)C)(C3)C2
 1046336 CN1CCN(CC#CC(C)(O)C2CC3C=CC2C3)CC1
 1046356 Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(C)[N+]12CCN(CC1)CC2
 1046379 C1=CC2CC1CC2CNCc1ccco1
 1046390 CC1(C)C2CCC1(C)C(NC1=NCCC1)C2
 1046406 COc1ccc(N(C(=O)c2ccc(Cl)cc2)C2=CC3CCC(C2)N3C)cc1
 1046408 Cc1c(CCOC(=O)C23CC4CC(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1
 1046469 O=S(=O)(c1ccc(F)cc1)N1CCN(CC2CC3C=CC2C3)CC1
 1046515 COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1C(=O)NCCN(C)C
 1046521 CC(NC(=O)CN1CCCC1)C12CC3CC(CC(C3)C1)C2
 1046588 CNCCCCCNCCC1CC2CCCC(C2)C1
 1046614 O=C(C[N+]12CCC(CC1)C(C(O)(c1ccccc1)c1ccccc1)C2)c1ccc(Br)cc1
 1046625 C[N+]12CCC(CC1)C(C(O)(c1ccccc1)c1cccs1)C2
 1046619 Cc1c(CCOC(=O)C2C3CC4CC(C3)CC2C4)sc[n+]1CC(=O)c1ccc(Br)cc1
 1046715 O=C1C2CCN(CC2)C1Cc1ccc(OCc2ccccc2)cc1
 1046881 CC(=O)OC1C2CCC1C(N1CCCC1)CC2
 1046975 NCC12CC3CC(CC(O)(C3)C1)C2
 1047016 COc1ccc(CCN(C(=O)c2ccc(F)cc2)C2=CC3CCC(C2)N3C)cc1OC
 1047059 CCCCN(C(=O)c1cc(OC)c(OC)c(OC)c1)C1=CC2CCC(C1)N2C
 1047072 CC(NCCO)C(=O)C12CC3CC(CC(C3)C1)C2
 1047073 CC(=O)OC(COC1C[C@@H]2CC[C@@]1(C)C2(C)C)C[N+]1(C)CCCCC1
 1047086 COc1ccc(-n2c(C)cc(C(=O)C[N+]34CCN(CC3)CC4)c2C)cc1
 1047102 CC12CCC(C(=O)N(CC(O)CN3CCCCC3)C1=O)C2(C)C
 1047122 C=CC[N+]1(C)C2CCC1CC(O)C2
 1047140 C1=CN2CCC1C(c1ccccc1)C2
 1047185 CCC(CO)(C(=O)OC1CN2CCC1CC2)c1ccccc1
 1047215 Cc1c(CCOC(=O)CC23CC4CC(CC(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1
 1047246 Cc1ccc(-c2ncccc2OC(=O)C23CC4CC(CC(C4)C2)C3)cc1
 1047369 CN(C)NC(=O)C(NC(=O)c1ccccc1)C12CC3CC(CC(C3)C1)C2
 1047382 COc1cc(CNC23CC4CC(CC(C4)C2)C3)ccc1OCc1ccccc1
 1047418 CCCC[N+]12CCC(CC1)C(Cc1ccccc1)C2
 1047425 O=C(NCCN1CCOCC1)C12CC3CC(C1)CC(c1ccccc1)(C3)C2
 1047430 O=C1C2CCCC1C(N1CCCCC1)CC2
 1047433 c1cc2nc(C34CC5CC(CC(C5)C3)C4)nc-2c[nH]1
 1047439 NC12CC3CC(C1)CC(O)(C3)C2
 1047445 Cc1ccc(C(O)(c2ccc(C)c(C)c2)C2CN3CCC2CC3)cc1C
 1047560 OC(Cc1ccccc1)(c1ccccc1)C1CN2CCC1CC2
 1047561 CCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1047572 Cc1ncc(C[n+]2csc(CCOC(=O)CC3C4CC5CC(C4)CC3C5)c2C)c(N)n1
 1047599 O=C(c1ccc(F)cc1)N1CCN(C2CC3CCC2C3)CC1
 1047606 CN1CCN(CC(=O)C23CC4CC(CC(C4)C2)C3)CC1
 1047702 CN(C)CCNC(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2
 1047769 CC1(C)CC2CC(C)(CN2CC(O)c2ccccc2)C1
 1047783 O=C(Cc1ccccc1)N1CCN(CC2CC3C=CC2C3)CC1
 1047858 Cc1ccc(C23CC4CC(CC(CN)(C4)C2)C3)cc1
 1047888 O=C(CN(CCO)c1ccccc1)NC12CC3CC(CC(C3)C1)C2
 1047909 c1cc(CNC2C3CC4CC(C3)CC2C4)ccn1
 1047920 C[N+]1(C2CCC3CCCC2C3O)CCCCC1
 1047949 C#CC[N+]1(C)C2CCC1CC(O)C2
 1047950 O=C(CN1CCCC1)NC1C2CC3CC(C2)CC1C3
 1047953 CN(C)c1ccc(CNC2C3CC4CC(C3)CC2C4)cc1
 1047967 Cc1ccc(S(=O)(=O)N2CCN(CC3CC4C=CC3C4)CC2)cc1
 1047987 O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(=O)oc1
 1048002 Cc1cc(C)[n+](C2C3CC4CC(C3)CC2C4)o1
 1048021 Fc1ccc(CNC2CN3CCC2CC3)cc1
 1048066 C1CN(CC23CC4CC(CC(C4)C2)C3)CCO1
 1048086 Cc1ncsc1CCOC(=O)C1C2CC3CC(C2)CC1C3
 1048135 CC1(C)C2CCC(C2)C1(C)NC(=O)CNCC1CCCCC1
 1048156 O=C(COc1ccc(Cl)cc1)N(c1ccccc1Cl)C1CN2CCC1CC2
 1048189 CC(C)NC(C)C(=O)C12CC3CC(CC(C3)C1)C2
 1048240 C[N+]1(C)C2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
 1048281 CC(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NCCN(C)C
 1048294 COc1ccc(-c2ncccc2OC(=O)C23CC4CC(CC(C4)C2)C3)cc1OC
 1048392 Oc1ccc(CC2CC3CCN2CC3)cc1O
 1048408 Cc1c(CCOC(=O)CC23CC4CC(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1
 1048411 C[N+]1(CCOS(=O)C23CC4CC(CC(C4)C2)C3)CCOCC1
 1048438 CC(C)CCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
 1048585 COc1cc(CNC(C)C23CC4CC(CC(C4)C2)C3)ccc1OCC(=O)NC(C)(C)C
 1048620 CCN(CC(O)c1cccc(O)c1)C(=O)C12CC3CC(CC(C3)C1)C2
 1048651 CC12CC3CC(C)(C1)CC(CN1CCOCC1)(C3)C2
 1048699 OC(c1cccs1)(c1cccs1)C1C[N+]2(CF)CCC1CC2
 1048753 Cc1ccc(C2(O)CN3CCC2CC3)cc1
 1048806 CC[N+]1(CC)CC2CCC(C)(C1)C2(C)C
 1048830 Cc1ncc(C[n+]2csc(CCOC(=O)C34CC5CC(CC(C5)C3)C4)c2C)c(N)n1
 1048848 CC(OCCN(C)C)C(=O)C12CC3CC(CC(C3)C1)C2
 1048872 O=C(NC12CC3CC(CC(C3)C1)C2)OCCNC1CCCCC1
 1048877 CC(C(O)C12CC3CC(CC(C3)C1)C2)N1CCCCC1
 1048888 CC1(C)C2CCC(C2)C1(C)NC(=O)CN1CCN(Cc2ccccc2)CC1
 1048983 OC12C[C@H]3C[C@@H](C1)C(N1CCOCC1)[C@H](C3)C2
 1049076 CN1CCN(C(=O)C23CC4CC(C)(CC(C)(C4)C2)C3)CC1
 1049146 OC(COCCC12CC3CC(CC(C3)C1)C2)CN1CCCC1
 1049162 O=C(CNCCO)NC12CC3CC(CC(C3)C1)C2
 1049193 Cc1ccc(OCC(O)CN2CC3(C)CC2CC(C)(C)C3)cc1
 1049214 N[C@]1(C(=O)O)C2C[C@H](C[C@H]2CCc2ccc(Cl)cc2)[C@@H]1C(=O)O
 1049234 O=C(CC12CC3CC(CC(C3)C1)C2)NCC(c1ccc(F)cc1)N1CCOCC1
 1049342 OC(c1cccc(Cl)c1)(c1cccc(Cl)c1)C1CN2CCC1CC2
 1049379 C[N+]12CN3CN(CN(C3)C1)C2
 1049466 C[C@H]1C(CN2c3cccc4ccc(C[N+]56CC[N+](CC(N)=O)(CC5)CC6)c(c34)S2(=O)=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049469 CC(=O)c1ccc(NC(=O)C[N+]23CC[N+](Cc4ccc5c(c4)C(=O)c4ccc(C6=C(C(=O)O)N7C(=O)[C@H]([C@@H](C)O)[C@H]7[C@H]6C)cc4-5)(CC2)CC3)cc1
 1049470 C[C@H]1C(c2ccc3c(c2)-c2ccc(C[N+]45CC[N+](CC#N)(CC4)CC5)cc2C3=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049473 C[C@H]1C(c2ccc3c(c2)-c2ccc(C[N+]45CC[N+](CC(=O)N(C)C)(CC4)CC5)cc2C3=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049479 CC(C)NC(=O)C[N+]12CC[N+](Cc3ccc4c(c3)C(=O)c3ccc(C5=C(C(=O)O)N6C(=O)[C@H]([C@@H](C)O)[C@H]6[C@H]5C)cc3-4)(CC1)CC2
 1049503 C[C@H]1C(CN2c3ccc(CC[N+]45CC[N+](CC(N)=O)(CC4)CC5)c4cccc(c34)S2(=O)=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049498 CC(=O)C[N+]12CC[N+](Cc3ccc4c(c3)C(=O)c3ccc(C5=C(C(=O)O)N6C(=O)[C@H]([C@@H](C)O)[C@H]6C5)cc3-4)(CC1)CC2
 1049499 C[C@H]1C(c2ccc3c(c2)-c2ccc(C[N+]45CC[N+](CC(=O)NC6CCCC6)(CC4)CC5)cc2C3=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049500 CC[N+]12CC[N+](Cc3ccc4c(c3)C(=O)c3ccc(C5=C(C(=O)O)N6C(=O)[C@H]([C@@H](C)O)[C@H]6C5)cc3-4)(CC1)CC2
 1049501 C[C@H]1C(c2ccc3c(c2)-c2ccc(C[N+]45CC[N+](CCO)(CC4)CC5)cc2C3=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
 1049504 CC(=O)c1cccc(NC(=O)C[N+]23CC[N+](Cc4ccc5c(c4)C(=O)c4ccc(C6=C(C(=O)O)N7C(=O)[C@H]([C@@H](C)O)[C@H]7[C@H]6C)cc4-5)(CC2)CC3)c1
 1049506 CCC[N+]12CC[N+](Cc3ccc4c(c3)C(=O)c3ccc(C5=C(C(=O)O)N6C(=O)[C@H]([C@@H](C)O)[C@H]6C5)cc3-4)(CC1)CC2
 1049507 C[C@H]1C(CN2c3cccc4c(CCC[N+]56CC[N+](CC(N)=O)(CC5)CC6)ccc(c34)S2(=O)=O)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12
